Linux 6.8.0-137-generic (zoo-002) 	08/28/26 	_x86_64_	(128 CPU)

12:55:33      UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
Average:        0   1359682    0.10    0.00    0.00    0.00    0.10     -  kworker/74:1-events
Average:        0   1373842    0.00    0.10    0.00    0.00    0.10     -  kworker/u271:1-rpciod
Average:        0   1384179    0.30    0.99    0.00    0.00    1.29     -  daemon.start
Average:        0   1384209    1.88    5.15    0.00    0.00    7.04     -  pidstat
Average:        0   1384352    0.00    0.10    0.00    0.00    0.10     -  lxcfs
Average:        0   1384361    9.61    1.49    0.00    0.00   11.10     -  lxd
Average:        0   1384362    0.50    0.40    0.00    0.00    0.89     -  lxd
Average:     3000   1750827    0.10    0.69    0.00    0.00    0.79     -  apas
Average:     1017   2132737    0.10    0.00    0.00    0.00    0.10     -  tmux: server
Average:     1017   2134972    0.10    0.10    0.00    0.00    0.20     -  apas
Average:        0   2920460    0.10    0.10    0.00    0.00    0.20     -  systemd-journal
Average:        0   2920724    0.00    0.10    0.00    0.00    0.10     -  systemd-udevd
Average:      101   2921241    0.00    0.10    0.00    0.00    0.10     -  systemd-resolve
Average:     1017   3704154    0.20    0.10    0.00    0.00    0.30     -  apas
Average:     1017   3704361    0.10    0.00    0.00    0.00    0.10     -  claude
