Linux 6.8.0-137-generic (zoo-002) 	08/28/26 	_x86_64_	(128 CPU)

12:57:44      UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
13:04:39        0      3645    0.20    0.20    0.00    0.00    0.40    69  NetworkManager
13:04:39      141      3920    0.20    0.00    0.00    0.00    0.20    78  redis-server
13:04:39        0      3992    0.20    0.60    0.00    0.00    0.80    92  janus
13:04:39      148      4266    0.20    0.40    0.00    0.00    0.60   121  mysqld
13:04:39     1017    833429    0.00    0.20    0.00    0.00    0.20    89  MainThread
13:04:39     1017    833731    2.60    3.00    0.00    0.00    5.60   109  MainThread
13:04:39     1017    835641    1.20    0.80    0.00    0.00    2.00     9  claude
13:04:39     1017    845703    2.00    1.60    0.00    0.00    3.60   127  MainThread
13:04:39        0   1373730    0.00    0.20    0.00    0.00    0.20    66  kworker/u257:1-rpciod
13:04:39        0   1384096    0.00    0.20    0.00    0.00    0.20    70  kworker/u256:2-poll_mpt3sas0_statu
13:04:39        0   1385678    0.40    1.20    0.00    0.00    1.60    86  pidstat
13:04:39        0   1386212    0.00    0.20    0.00    0.00    0.20    96  kworker/u265:3-xprtiod
13:04:39        0   1389824  129.20    0.20    0.00    0.00  129.40     2  sto_masstree_cp
13:04:39      146   2920998    0.20    0.00    0.00    0.00    0.20    58  systemd-oomd

13:04:39      UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
13:04:44        0        17    0.00    0.20    0.00    0.00    0.20    78  rcu_preempt
13:04:44        0       701    0.00    0.20    0.00    0.00    0.20   114  migration/114
13:04:44        0      3448    0.20    0.40    0.00    0.00    0.60   112  irqbalance
13:04:44        0      3645    0.00    0.20    0.00    0.00    0.20    69  NetworkManager
13:04:44        0      3992    0.20    0.40    0.00    0.00    0.60    92  janus
13:04:44      148      4266    0.20    0.20    0.00    0.00    0.40   121  mysqld
13:04:44     1017    833731    0.40    0.40    0.00    0.00    0.80    57  MainThread
13:04:44     1017    835641    1.40    0.60    0.00    0.00    2.00     9  claude
13:04:44     1017    845703    3.00    3.00    0.00    0.00    6.00    99  MainThread
13:04:44        0   1330210    0.00    0.20    0.00    0.00    0.20    63  kworker/u272:4-nfsiod
13:04:44        0   1353299    0.00    0.20    0.00    0.00    0.20    68  kworker/u258:2-events_unbound
13:04:44        0   1370966    0.00    0.20    0.00    0.00    0.20   127  kworker/u272:3-rpciod
13:04:44        0   1385678    0.20    1.00    0.00    0.00    1.20    86  pidstat
13:04:44        0   1389824  799.80    0.20    0.00    0.00  800.00     2  sto_masstree_cp
13:04:44     3000   1750827    0.00    0.80    0.00    0.00    0.80    99  apas
13:04:44     1017   2134972    0.20    0.40    0.00    0.00    0.60    78  apas
13:04:44     1017   3704154    0.20    0.00    0.00    0.00    0.20    71  apas

13:04:44      UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
13:04:49        0        36    0.00    0.20    0.00    0.00    0.20     3  ksoftirqd/3
13:04:49        0      3645    0.00    0.20    0.00    0.00    0.20    69  NetworkManager
13:04:49      141      3920    0.00    0.20    0.00    0.00    0.20    78  redis-server
13:04:49        0      3992    0.20    0.60    0.00    0.00    0.80    92  janus
13:04:49      148      4266    0.20    0.20    0.00    0.00    0.40   121  mysqld
13:04:49        0      5094    0.00    0.20    0.00    0.00    0.20    76  nmbd
13:04:49     1017    833731    3.00    3.60    0.00    0.00    6.60    75  MainThread
13:04:49     1017    835641    1.20    0.20    0.00    0.00    1.40     9  claude
13:04:49        0   1361166    0.00    0.20    0.00    0.00    0.20     0  kworker/0:1-events
13:04:49        0   1385678    0.40    1.20    0.00    0.00    1.60    86  pidstat
13:04:49        0   1389853  748.00    0.40    0.00    0.00  748.40     7  sto_masstree_co
13:04:49      146   2920998    0.00    0.20    0.00    0.00    0.20    58  systemd-oomd
13:04:49     1017   3704361    0.20    0.00    0.00    0.00    0.20    92  claude

13:04:49      UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
13:04:54        0        17    0.00    0.20    0.00    0.00    0.20    96  rcu_preempt
13:04:54        0      3448    0.00    0.60    0.00    0.00    0.60   112  irqbalance
13:04:54        0      3645    0.20    0.20    0.00    0.00    0.40    69  NetworkManager
13:04:54        0      3992    0.20    0.40    0.00    0.00    0.60    92  janus
13:04:54      148      4266    0.00    0.40    0.00    0.00    0.40   121  mysqld
13:04:54     1017    833263    0.00    0.20    0.00    0.00    0.20    88  code-110a328ea5
13:04:54     1017    833731    0.00    0.20    0.00    0.00    0.20    75  MainThread
13:04:54     1017    835641    1.40    0.60    0.00    0.00    2.00    75  claude
13:04:54     1017    845703    3.00    3.00    0.00    0.00    6.00   127  MainThread
13:04:54        0   1385678    0.60    1.40    0.00    0.00    2.00    86  pidstat
13:04:54        0   1389561    0.20    0.00    0.00    0.00    0.20    42  lxd
13:04:54        0   1389875 2259.80    5.00    0.00    0.00 2264.80     9  sto_masstree_co
13:04:54     3000   1750827    0.20    0.80    0.00    0.00    1.00    99  apas
13:04:54     1017   2134972    0.00    0.40    0.00    0.00    0.40    78  apas
13:04:54     1017   3704154    0.20    0.20    0.00    0.00    0.40    71  apas

13:04:54      UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
13:04:59        0        17    0.00    0.20    0.00    0.00    0.20    96  rcu_preempt
13:04:59        0       605    0.00    0.20    0.00    0.00    0.20    98  migration/98
13:04:59        0       812    0.00    0.20    0.00    0.00    0.20    77  khugepaged
13:04:59      126      3425    0.20    0.00    0.00    0.00    0.20    49  avahi-daemon
13:04:59        0      3645    0.40    0.20    0.00    0.00    0.60   113  NetworkManager
13:04:59        0      3992    0.20    0.20    0.00    0.00    0.40    92  janus
13:04:59      148      4266    0.20    0.20    0.00    0.00    0.40   121  mysqld
13:04:59     1017    833731    2.80    3.40    0.00    0.00    6.20   119  MainThread
13:04:59     1017    833754    0.20    0.00    0.00    0.00    0.20    88  MainThread
13:04:59     1017    835641    1.00    0.40    0.00    0.00    1.40    72  claude
13:04:59     1017    845703    0.20    0.00    0.00    0.00    0.20   127  MainThread
13:04:59        0   1309140    0.00    0.20    0.00    0.00    0.20     9  kworker/9:2-mm_percpu_wq
13:04:59        0   1385678    0.60    1.40    0.00    0.00    2.00    86  pidstat
13:04:59        0   1389921 1586.60    1.40    0.00    0.00 1588.00    10  sto_masstree_cp
13:04:59        0   2920460    0.00    0.20    0.00    0.00    0.20    49  systemd-journal
13:04:59     1017   3704154    0.20    0.00    0.00    0.00    0.20    71  apas

13:04:59      UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
13:05:04        0         1    0.20    0.40    0.00    0.00    0.60    90  systemd
13:05:04        0        17    0.00    0.20    0.00    0.00    0.20    96  rcu_preempt
13:05:04        0      1446    0.00    0.20    0.00    0.00    0.20    68  kworker/68:1H-kblockd
13:05:04        0      1969    0.00    0.20    0.00    0.00    0.20   100  kipmi0
13:05:04      103      3427    0.20    0.00    0.00    0.00    0.20   107  dbus-daemon
13:05:04        0      3448    0.00    0.60    0.00    0.00    0.60   112  irqbalance
13:05:04        0      3645    0.20    0.40    0.00    0.00    0.60    93  NetworkManager
13:05:04      141      3920    0.20    0.00    0.00    0.00    0.20    78  redis-server
13:05:04        0      3992    0.20    0.20    0.00    0.00    0.40    92  janus
13:05:04      148      4266    0.20    0.40    0.00    0.00    0.60   121  mysqld
13:05:04     1017    833731    0.00    0.20    0.00    0.00    0.20   119  MainThread
13:05:04     1017    835641    1.20    0.40    0.00    0.00    1.60    72  claude
13:05:04     1017    845703    2.60    3.20    0.00    0.00    5.80   103  MainThread
13:05:04        0   1268452    0.60    0.20    0.00    0.00    0.80    58  snapd
13:05:04        0   1283491    0.00    0.20    0.00    0.00    0.20    99  kworker/u265:2-xprtiod
13:05:04        0   1346171    0.00    0.20    0.00    0.20    0.20    81  kworker/81:1-events
13:05:04        0   1370973    0.00    0.40    0.00    0.00    0.40   113  kworker/u269:0-events_unbound
13:05:04        0   1374574    0.00    0.20    0.00    0.00    0.20    92  kworker/u264:4-events_unbound
13:05:04        0   1384097    0.00    0.20    0.00    0.00    0.20   115  kworker/u256:4-poll_mpt3sas0_statu
13:05:04        0   1385678    0.40    1.00    0.00    0.00    1.40    86  pidstat
13:05:04        0   1385680    0.20    0.00    0.00    0.00    0.20     0  python3
13:05:04        0   1386212    0.00    0.20    0.00    0.00    0.20    33  kworker/u265:3-nfsiod
13:05:04        0   1389976    2.60    3.40    0.00    0.00    6.00    73  daemon.start
13:05:04        0   1390065   57.20    0.00    0.00    0.00   57.20     0  sto_masstree_cp
13:05:04        0   1390158    0.00    0.20    0.00    0.00    0.20    60  lxcfs
13:05:04     3000   1750827    0.20    0.80    0.00    0.00    1.00    32  apas
13:05:04     1017   2134972    0.00    0.20    0.00    0.00    0.20    77  apas
13:05:04        0   2920460    0.20    0.00    0.00    0.00    0.20    82  systemd-journal
13:05:04        0   2920724    0.00    0.20    0.00    0.00    0.20    61  systemd-udevd
13:05:04        0   3245474    0.20    0.00    0.00    0.00    0.20    52  sssd_be
13:05:04        0   3245476    0.00    1.20    0.00    0.00    1.20   119  sssd_pam
13:05:04     1017   3704361    0.20    0.00    0.00    0.00    0.20    92  claude

13:05:04      UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
13:05:09        0        17    0.00    0.40    0.00    0.00    0.40    97  rcu_preempt
13:05:09        0      1135    0.00    0.20    0.00    0.00    0.20    99  kworker/99:1H-kblockd
13:05:09        0      3645    0.20    0.40    0.00    0.00    0.60    33  NetworkManager
13:05:09      141      3920    0.00    0.20    0.00    0.00    0.20    78  redis-server
13:05:09        0      3992    0.20    0.60    0.00    0.00    0.80    92  janus
13:05:09      148      4266    0.00    0.40    0.00    0.00    0.40   121  mysqld
13:05:09        0     44109    0.00    0.20    0.00    0.00    0.20    37  fwupd
13:05:09     1017    833263    0.00    0.20    0.00    0.00    0.20    88  code-110a328ea5
13:05:09     1017    833731    2.80    3.60    0.00    0.00    6.40    49  MainThread
13:05:09     1017    835641    1.00    0.20    0.00    0.00    1.20    75  claude
13:05:09     1017    845703    0.00    0.20    0.00    0.00    0.20   103  MainThread
13:05:09        0   1289076    0.00    0.20    0.00    0.00    0.20    93  kworker/93:0-mm_percpu_wq
13:05:09        0   1376547    0.00    0.20    0.00    0.00    0.20   118  kworker/u270:3-rpciod
13:05:09        0   1385678    0.40    1.20    0.00    0.00    1.60    86  pidstat
13:05:09        0   1390169   19.20    3.40    0.00    0.00   22.60   108  lxd
13:05:09        0   1390170    1.20    1.00    0.00    0.00    2.20   115  lxd
13:05:09        0   1390281   14.00    0.00    0.00    0.00   14.00     0  sto_masstree_co
13:05:09     1017   2132737    0.00    0.20    0.00    0.00    0.20    69  tmux: server
13:05:09      146   2920998    0.00    0.20    0.00    0.00    0.20    52  systemd-oomd
13:05:09      101   2921241    0.20    0.00    0.00    0.00    0.20    28  systemd-resolve
13:05:09     1017   3704154    0.20    0.20    0.00    0.00    0.40    71  apas

13:05:09      UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
13:05:14        0      3448    0.20    0.60    0.00    0.00    0.80   112  irqbalance
13:05:14        0      3645    0.00    0.60    0.00    0.00    0.60    33  NetworkManager
13:05:14        0      3992    0.20    0.40    0.00    0.00    0.60    92  janus
13:05:14      148      4266    0.20    0.20    0.00    0.00    0.40   121  mysqld
13:05:14     1017    833235    0.00    0.20    0.00    0.00    0.20    89  sshd
13:05:14     1017    833263    0.20    0.20    0.00    0.00    0.40    25  code-110a328ea5
13:05:14     1017    833429    0.20    0.00    0.00    0.00    0.20    27  MainThread
13:05:14     1017    835641    1.00    0.40    0.00    0.00    1.40    75  claude
13:05:14     1017    845703    3.00    3.60    0.00    0.00    6.60    44  MainThread
13:05:14        0   1166901    0.00    0.20    0.00    0.00    0.20    20  kworker/20:1-events
13:05:14        0   1287667    0.00    0.20    0.00    0.00    0.20    61  kworker/u272:2-rpciod
13:05:14        0   1330211    0.00    0.20    0.00    0.00    0.20    76  kworker/u260:1-rpciod
13:05:14        0   1343582    0.00    0.20    0.00    0.00    0.20   110  kworker/110:2-mm_percpu_wq
13:05:14        0   1361166    0.00    0.20    0.00    0.00    0.20     0  kworker/0:1-events
13:05:14        0   1385678    0.60    1.00    0.00    0.00    1.60    86  pidstat
13:05:14        0   1390281  199.80    0.20    0.00    0.00  200.00     0  sto_masstree_co
13:05:14     3000   1750827    0.20    1.20    0.00    0.00    1.40    32  apas
13:05:14     1017   2134972    0.00    0.60    0.00    0.00    0.60    77  apas
13:05:14     1017   3704154    0.20    0.00    0.00    0.00    0.20    70  apas
13:05:14     1017   3704361    0.00    0.20    0.00    0.00    0.20    92  claude

13:05:14      UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
13:05:19        0        17    0.00    0.20    0.00    0.00    0.20    97  rcu_preempt
13:05:19        0      3645    0.20    0.20    0.00    0.00    0.40    33  NetworkManager
13:05:19        0      3925    0.00    0.20    0.00    0.00    0.20    52  containerd
13:05:19        0      3992    0.40    0.40    0.00    0.00    0.80    92  janus
13:05:19      148      4266    0.20    0.40    0.00    0.00    0.60   121  mysqld
13:05:19        0      5094    0.00    0.20    0.00    0.00    0.20    93  nmbd
13:05:19     1017    833731    2.60    3.80    0.00    0.00    6.40   110  MainThread
13:05:19     1017    833754    0.00    0.20    0.00    0.00    0.20    88  MainThread
13:05:19     1017    835641    1.20    0.40    0.00    0.00    1.60    75  claude
13:05:19        0   1358885    0.00    0.20    0.00    0.00    0.20   119  kworker/119:2-events
13:05:19        0   1385677    0.00    0.20    0.00    0.00    0.20    64  vmstat
13:05:19        0   1385678    0.40    0.80    0.00    0.00    1.20    86  pidstat
13:05:19        0   1390169    0.00    0.20    0.00    0.00    0.20   108  lxd
13:05:19        0   1390298   85.40    0.00    0.00    0.00   85.40     0  sto_masstree_co
13:05:19     1017   2132737    0.20    0.00    0.00    0.00    0.20    69  tmux: server
13:05:19     1017   3704154    0.20    0.00    0.00    0.00    0.20    70  apas
13:05:19     1017   3704361    0.20    0.00    0.00    0.00    0.20    92  claude

13:05:19      UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
13:05:24        0        17    0.00    0.20    0.00    0.00    0.20    97  rcu_preempt
13:05:24        0      1703    0.00    0.20    0.00    0.00    0.20    35  multipathd
13:05:24        0      3448    0.20    0.60    0.00    0.00    0.80   112  irqbalance
13:05:24        0      3645    0.20    0.40    0.00    0.00    0.60    33  NetworkManager
13:05:24      141      3920    0.00    0.20    0.00    0.00    0.20    78  redis-server
13:05:24        0      3992    0.00    0.60    0.00    0.00    0.60    92  janus
13:05:24      148      4266    0.20    0.20    0.00    0.00    0.40   121  mysqld
13:05:24     1017    833731    0.00    0.20    0.00    0.00    0.20   110  MainThread
13:05:24     1017    835641    1.20    0.60    0.00    0.00    1.80    75  claude
13:05:24     1017    845703    2.59    3.99    0.00    0.00    6.59    37  MainThread
13:05:24        0   1384097    0.00    0.20    0.00    0.00    0.20   110  kworker/u256:4-poll_mpt3sas0_statu
13:05:24        0   1385678    0.40    1.20    0.00    0.00    1.60    86  pidstat
13:05:24        0   1390313   62.67    0.00    0.00    0.00   62.67     0  sto_masstree_cp
13:05:24     3000   1750827    0.20    1.40    0.00    0.00    1.60    32  apas
13:05:24     1017   2134972    0.00    0.40    0.00    0.00    0.40    77  apas
13:05:24      146   2920998    0.20    0.20    0.00    0.00    0.40    52  systemd-oomd
13:05:24     1017   3704154    0.20    0.20    0.00    0.00    0.40    70  apas

13:05:24      UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
13:05:29        0       179    0.00    0.20    0.00    0.00    0.20    27  migration/27
13:05:29        0      3645    0.20    0.40    0.00    0.00    0.60    33  NetworkManager
13:05:29      141      3920    0.20    0.00    0.00    0.00    0.20    78  redis-server
13:05:29        0      3992    0.00    0.60    0.00    0.00    0.60    92  janus
13:05:29      148      4266    0.20    0.40    0.00    0.00    0.60   121  mysqld
13:05:29     1017    833263    0.00    0.20    0.00    0.00    0.20    25  code-110a328ea5
13:05:29     1017    833429    0.00    0.20    0.00    0.00    0.20    27  MainThread
13:05:29     1017    833731    2.80    3.60    0.00    0.00    6.40    42  MainThread
13:05:29     1017    835641    1.20    0.20    0.00    0.00    1.40    75  claude
13:05:29     1017    845703    0.00    0.20    0.00    0.00    0.20    37  MainThread
13:05:29        0   1283491    0.00    0.20    0.00    0.00    0.20    99  kworker/u265:2-events_power_efficient
13:05:29        0   1385678    0.40    1.00    0.00    0.00    1.40    86  pidstat
13:05:29        0   1390335  658.60    0.60    0.00    0.00  659.20     1  sto_masstree_cp
13:05:29     1017   3704154    0.20    0.20    0.00    0.00    0.40    70  apas

13:05:29      UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
13:05:34        0        17    0.00    0.20    0.00    0.00    0.20    97  rcu_preempt
13:05:34        0       269    0.00    0.20    0.00    0.00    0.20    42  migration/42
13:05:34        0      2468    0.00    0.20    0.00    0.00    0.20   107  arc_evict
13:05:34        0      3448    0.00    0.60    0.00    0.00    0.60   112  irqbalance
13:05:34        0      3528    0.20    0.00    0.00    0.00    0.20    16  systemd-machine
13:05:34        0      3645    0.20    0.40    0.00    0.00    0.60    33  NetworkManager
13:05:34        0      3992    0.20    0.20    0.00    0.00    0.40    92  janus
13:05:34      148      4266    0.00    0.20    0.00    0.00    0.20   121  mysqld
13:05:34     1017    833731    0.00    0.20    0.00    0.00    0.20    42  MainThread
13:05:34     1017    835641    1.20    0.60    0.00    0.00    1.80    75  claude
13:05:34     1017    845703    2.60    3.40    0.00    0.00    6.00    83  MainThread
13:05:34        0   1325682    0.00    0.20    0.00    0.00    0.20    87  kworker/87:0-mm_percpu_wq
13:05:34        0   1361166    0.00    0.20    0.00    0.20    0.20     0  kworker/0:1-events
13:05:34        0   1385678    0.40    1.00    0.00    0.00    1.40    86  pidstat
13:05:34        0   1390365  291.60    0.80    0.00    0.00  292.40     9  sto_masstree_co
13:05:34     3000   1750827    0.20    1.40    0.00    0.00    1.60    32  apas
13:05:34     1017   2134972    0.00    0.20    0.00    0.00    0.20    77  apas
13:05:34     1017   3704361    0.20    0.00    0.00    0.00    0.20    92  claude

13:05:34      UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
13:05:39        0      3528    0.00    0.20    0.00    0.00    0.20   101  systemd-machine
13:05:39        0      3645    0.20    0.40    0.00    0.00    0.60    33  NetworkManager
13:05:39        0      3992    0.00    0.40    0.00    0.00    0.40    92  janus
13:05:39      148      4266    0.20    0.40    0.00    0.00    0.60   121  mysqld
13:05:39        0      5094    0.20    0.20    0.00    0.00    0.40    93  nmbd
13:05:39     1017    833263    0.00    0.20    0.00    0.00    0.20    25  code-110a328ea5
13:05:39     1017    833731    2.80    3.60    0.00    0.00    6.40   102  MainThread
13:05:39     1017    833754    0.20    0.00    0.00    0.00    0.20    88  MainThread
13:05:39     1017    835641    1.00    0.60    0.00    0.00    1.60    75  claude
13:05:39     1017    845703    0.20    0.00    0.00    0.00    0.20    83  MainThread
13:05:39        0   1188627    0.00    0.20    0.00    0.00    0.20    79  kworker/u260:2-rpciod
13:05:39        0   1370980    0.00    0.20    0.00    0.00    0.20    35  kworker/u265:5-nfsiod
13:05:39        0   1374574    0.00    0.20    0.00    0.00    0.20    94  kworker/u264:4-events_unbound
13:05:39        0   1385678    0.40    1.20    0.00    0.00    1.60    86  pidstat
13:05:39        0   1390365 1599.80    0.00    0.00    0.00 1599.80     7  sto_masstree_co
13:05:39     1017   3704154    0.20    0.00    0.00    0.00    0.20    70  apas

13:05:39      UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
13:05:44        0        17    0.00    0.20    0.00    0.00    0.20    79  rcu_preempt
13:05:44      103      3427    0.20    0.00    0.00    0.00    0.20   107  dbus-daemon
13:05:44        0      3448    0.00    0.60    0.00    0.00    0.60   112  irqbalance
13:05:44        0      3645    0.20    0.20    0.00    0.00    0.40   108  NetworkManager
13:05:44        0      3992    0.20    0.40    0.00    0.00    0.60    92  janus
13:05:44      148      4266    0.20    0.00    0.00    0.00    0.20   121  mysqld
13:05:44     1017    835641    1.00    0.40    0.00    0.20    1.40    72  claude
13:05:44     1017    845703    2.20    2.80    0.00    0.00    5.00   103  MainThread
13:05:44        0   1338681    0.00    0.20    0.00    0.00    0.20    67  kworker/67:2-mm_percpu_wq
13:05:44        0   1385678    0.60    1.60    0.00    0.00    2.20    86  pidstat
13:05:44        0   1390170    0.20    0.00    0.00    0.00    0.20   115  lxd
13:05:44        0   1390395 6100.60    9.80    0.00    0.00 6110.40    10  sto_masstree_co
13:05:44     3000   1750827    0.20    1.20    0.00    0.00    1.40    96  apas
13:05:44     1017   2134972    0.20    0.40    0.00    0.00    0.60    77  apas
13:05:44      100   2920442    0.00    0.20    0.00    0.00    0.20   115  systemd-network
13:05:44        0   2920460    0.00    0.20    0.00    0.00    0.20   115  systemd-journal
13:05:44      101   2921241    0.00    0.20    0.00    0.00    0.20    96  systemd-resolve
13:05:44     1017   3704154    0.00    0.20    0.00    0.00    0.20    70  apas
13:05:44     1017   3704361    0.20    0.00    0.00    0.00    0.20    92  claude

13:05:44      UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
13:05:49        0        17    0.00    0.20    0.00    0.00    0.20    79  rcu_preempt
13:05:49      126      3425    0.00    0.20    0.00    0.00    0.20   114  avahi-daemon
13:05:49        0      3645    0.20    0.20    0.00    0.00    0.40   108  NetworkManager
13:05:49      141      3920    0.00    0.20    0.00    0.00    0.20    79  redis-server
13:05:49        0      3923    0.20    0.00    0.00    0.00    0.20    71  supervisord
13:05:49        0      3992    0.00    0.20    0.00    0.00    0.20    92  janus
13:05:49      148      4266    0.00    0.20    0.00    0.00    0.20   121  mysqld
13:05:49     1017    833263    0.20    0.00    0.00    0.00    0.20    91  code-110a328ea5
13:05:49     1017    833731    2.20    3.00    0.00    0.00    5.20    87  MainThread
13:05:49     1017    835641    1.00    0.20    0.00    0.00    1.20    74  claude
13:05:49     1017    845703    0.00    0.20    0.00    0.00    0.20   103  MainThread
13:05:49        0   1287667    0.00    0.20    0.00    0.00    0.20   124  kworker/u272:2-xprtiod
13:05:49        0   1385678    0.20    1.60    0.00    0.00    1.80    86  pidstat
13:05:49        0   1390169    0.20    0.00    0.00    0.00    0.20   108  lxd
13:05:49        0   1390479 4816.80    3.80    0.00    0.00 4820.60     5  sto_masstree_cp
13:05:49      146   2920998    0.00    0.20    0.00    0.00    0.20   116  systemd-oomd
13:05:49     1017   3704154    0.20    0.00    0.00    0.00    0.20    70  apas

13:05:49      UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
13:05:54        0      3448    0.20    0.40    0.00    0.00    0.60   112  irqbalance
13:05:54        0      3645    0.00    0.20    0.00    0.00    0.20   108  NetworkManager
13:05:54        0      3925    0.20    0.00    0.00    0.00    0.20    52  containerd
13:05:54        0      3992    0.00    0.60    0.00    0.00    0.60    92  janus
13:05:54      148      4266    0.20    0.20    0.00    0.00    0.40   121  mysqld
13:05:54      151    792458    0.00    0.20    0.00    0.00    0.20    97  cups-browsed
13:05:54     1017    833509    0.00    0.20    0.00    0.00    0.20   125  MainThread
13:05:54     1017    835641    1.00    0.40    0.00    0.00    1.40    74  claude
13:05:54     1017    845703    2.00    2.60    0.00    0.00    4.60   126  MainThread
13:05:54        0   1282978    0.00    0.20    0.00    0.00    0.20    39  kworker/39:0-mm_percpu_wq
13:05:54        0   1374574    0.00    0.20    0.00    0.00    0.20    94  kworker/u264:4-events_unbound
13:05:54        0   1375233    0.00    0.20    0.00    0.00    0.20    32  kworker/32:1-mm_percpu_wq
13:05:54        0   1385678    0.60    1.20    0.00    0.00    1.80    86  pidstat
13:05:54        0   1390557  107.80    0.20    0.00    0.00  108.00     0  sto_masstree_cp
13:05:54     3000   1750827    0.20    1.00    0.00    0.00    1.20    96  apas
13:05:54     1017   2134972    0.00    0.40    0.00    0.00    0.40    77  apas
13:05:54     1017   3704154    0.20    0.20    0.00    0.00    0.40    71  apas

13:05:54      UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
13:05:59        0         1    0.20    0.00    0.00    0.00    0.20   117  systemd
13:05:59        0        17    0.00    0.20    0.00    0.00    0.20    76  rcu_preempt
13:05:59        0      3645    0.20    0.60    0.00    0.00    0.80   108  NetworkManager
13:05:59      141      3920    0.20    0.00    0.00    0.00    0.20    78  redis-server
13:05:59        0      3992    0.00    0.60    0.00    0.00    0.60    92  janus
13:05:59      148      4266    0.20    0.20    0.00    0.00    0.40   121  mysqld
13:05:59     1017    833263    0.00    0.20    0.00    0.00    0.20    91  code-110a328ea5
13:05:59     1017    833731    2.80    3.60    0.00    0.00    6.40   115  MainThread
13:05:59     1017    835641    0.80    0.60    0.00    0.00    1.40    74  claude
13:05:59     1017    845716    0.20    0.00    0.00    0.00    0.20   124  MainThread
13:05:59        0   1385678    0.40    1.00    0.00    0.00    1.40    86  pidstat
13:05:59        0   1390171    0.00    0.20    0.00    0.00    0.20    72  daemon.start
13:05:59        0   1390573   64.80    0.20    0.00    0.00   65.00     1  sto_masstree_co
13:05:59     1017   3704361    0.20    0.00    0.00    0.00    0.20    92  claude

13:05:59      UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
13:06:04        0         1    0.00    0.20    0.00    0.00    0.20   119  systemd
13:06:04        0        17    0.00    0.20    0.00    0.00    0.20    78  rcu_preempt
13:06:04        0      2471    0.00    0.20    0.00    0.00    0.20    24  dbuf_evict
13:06:04        0      3448    0.00    0.80    0.00    0.00    0.80   112  irqbalance
13:06:04        0      3645    0.20    0.40    0.00    0.00    0.60   108  NetworkManager
13:06:04        0      3925    0.40    0.20    0.00    0.00    0.60    52  containerd
13:06:04        0      3992    0.20    0.40    0.00    0.00    0.60    92  janus
13:06:04      148      4266    0.20    0.40    0.00    0.00    0.60   121  mysqld
13:06:04        0      5094    0.00    0.20    0.00    0.00    0.20    93  nmbd
13:06:04     1017    833731    2.40    3.60    0.00    0.00    6.00    52  MainThread
13:06:04     1017    835641    1.20    0.40    0.00    0.00    1.60    40  claude
13:06:04     1017    845703    2.80    3.80    0.00    0.00    6.60    36  MainThread
13:06:04        0   1283491    0.00    0.20    0.00    0.00    0.20    97  kworker/u265:2-rpciod
13:06:04        0   1330210    0.00    0.20    0.00    0.00    0.20   126  kworker/u272:4-rpciod
13:06:04        0   1335459    0.00    0.20    0.00    0.00    0.20    40  kworker/40:0-events
13:06:04        0   1361166    0.00    0.20    0.00    0.20    0.20     0  kworker/0:1-events
13:06:04        0   1370973    0.00    0.40    0.00    0.00    0.40   113  kworker/u269:0-events_power_efficient
13:06:04        0   1385678    0.60    1.40    0.00    0.00    2.00    86  pidstat
13:06:04        0   1385680    0.20    0.00    0.00    0.00    0.20    68  python3
13:06:04        0   1390596  252.80    3.00    0.00    0.00  255.80     9  sto_masstree_co
13:06:04     1017   1390634    0.00    0.20    0.00    0.00    0.20   120  sh
13:06:04     3000   1750827    0.20    1.40    0.00    0.00    1.60    96  apas
13:06:04     1017   2134972    0.20    0.60    0.00    0.00    0.80    77  apas
13:06:04        0   3245476    0.20    1.20    0.00    0.00    1.40     8  sssd_pam
13:06:04     1017   3704154    0.20    0.20    0.00    0.00    0.40    71  apas
13:06:04     1017   3704361    0.00    0.20    0.00    0.00    0.20    92  claude

13:06:04      UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
13:06:09        0         1    0.20    0.00    0.00    0.00    0.20   103  systemd
13:06:09        0        17    0.00    0.20    0.00    0.00    0.20    77  rcu_preempt
13:06:09        0       312    0.00    0.20    0.00    0.00    0.20    49  ksoftirqd/49
13:06:09      103      3427    0.00    0.20    0.00    0.00    0.20   107  dbus-daemon
13:06:09      102      3547    0.00    0.20    0.00    0.00    0.20    96  rsyslogd
